OrderID,ProductID,Quantity,UnitPrice,LineTotal
ORD-0011723,5648,1,31.14,31.14
ORD-0011723,23,2,119.26,238.52
ORD-0011723,900,2,31.44,62.88
ORD-0011724,3537,1,74.54,74.54
ORD-0011725,559,2,116.87,233.74
ORD-0011725,13551,2,30.8,61.6
ORD-0011725,10964,3,48.95,146.85
ORD-0011725,10159,1,17.15,17.15
ORD-0011725,9209,3,118.02,354.06
ORD-0011726,340,3,141.56,424.68
ORD-0011726,2155,2,148.75,297.5
ORD-0011726,13265,2,126.9,253.8
ORD-0011726,14128,2,16.79,33.58
ORD-0011726,12895,2,102.7,205.4
ORD-0011727,11028,3,71.93,215.79
ORD-0011727,13450,3,104.05,312.15
ORD-0011728,13217,2,30.4,60.8
ORD-0011728,12039,2,49.55,99.1
ORD-0011728,2358,1,36.32,36.32
ORD-0011729,6280,3,76.37,229.11
ORD-0011730,9378,3,48.11,144.33
ORD-0011730,4683,2,29.7,59.4
ORD-0011730,5453,3,116.35,349.05
ORD-0011730,1424,2,80.15,160.3
ORD-0011730,7100,3,88.39,265.17
ORD-0011731,13760,2,88.95,177.9
ORD-0011731,5220,1,148.43,148.43
ORD-0011731,13291,2,148.12,296.24
ORD-0011731,2398,2,104.19,208.38
ORD-0011732,10720,2,63.69,127.38
ORD-0011732,10675,1,109.12,109.12
ORD-0011732,11695,3,41.99,125.97
ORD-0011733,14349,3,61.15,183.45
ORD-0011733,4154,2,27.88,55.76
ORD-0011733,3815,2,87.54,175.08
ORD-0011734,11899,2,83.61,167.22
ORD-0011734,3952,1,104.34,104.34
ORD-0011734,3366,2,103.97,207.94
ORD-0011735,13109,1,77.48,77.48
ORD-0011736,599,2,68.72,137.44
ORD-0011737,10187,1,58.35,58.35
ORD-0011738,2160,1,82.6,82.6
ORD-0011738,9926,3,71.08,213.24
ORD-0011738,4116,3,85.64,256.92
ORD-0011738,8373,2,36.63,73.26
ORD-0011738,6573,1,80.18,80.18
ORD-0011739,4043,1,21.02,21.02
ORD-0011739,7628,2,20.6,41.2
ORD-0011739,7953,3,23.09,69.27
ORD-0011739,10731,1,12.9,12.9
ORD-0011739,7194,1,82.74,82.74
ORD-0011740,4227,3,89.51,268.53
ORD-0011740,12675,1,46.64,46.64
ORD-0011740,13710,1,107.84,107.84
ORD-0011740,14310,1,145.62,145.62
ORD-0011741,11120,2,147.72,295.44
ORD-0011742,14087,1,72.77,72.77
ORD-0011742,2631,1,81.7,81.7
ORD-0011742,5187,3,95.84,287.52
ORD-0011742,5072,3,56.2,168.6
ORD-0011742,10084,2,72.06,144.12
ORD-0011743,8187,2,92.36,184.72
ORD-0011744,6523,2,131.55,263.1
ORD-0011745,12654,2,81.17,162.34
ORD-0011745,8929,1,87.19,87.19
ORD-0011745,10967,3,101.4,304.2
ORD-0011745,8197,1,108.88,108.88
ORD-0011745,2595,3,43.04,129.12
ORD-0011746,11730,1,27.61,27.61
ORD-0011746,4224,2,64.11,128.22
ORD-0011747,4851,3,91.46,274.38
ORD-0011748,13068,2,60.42,120.84
ORD-0011749,6613,3,138.65,415.95
ORD-0011750,11615,3,49.01,147.03
ORD-0011750,412,1,144.6,144.6
ORD-0011750,973,3,56.22,168.66
ORD-0011750,14735,1,83.64,83.64
ORD-0011750,7717,1,29.94,29.94
ORD-0011751,9576,2,113.87,227.74
ORD-0011751,9516,1,97.82,97.82
ORD-0011752,359,1,26.93,26.93
ORD-0011752,6486,3,108.95,326.85
ORD-0011753,9646,3,85.62,256.86
ORD-0011754,10616,1,132.71,132.71
ORD-0011754,100,1,97.68,97.68
ORD-0011754,11648,2,59.76,119.52
ORD-0011755,9558,2,40.1,80.2
ORD-0011755,10842,3,62.57,187.71
ORD-0011755,10628,3,113.61,340.83
ORD-0011755,6943,1,11.83,11.83
ORD-0011756,6692,1,17.06,17.06
ORD-0011756,8572,2,137.65,275.3
ORD-0011757,4859,1,28.65,28.65
ORD-0011757,1070,2,94.67,189.34
ORD-0011757,14435,2,113.57,227.14
ORD-0011757,4685,2,54.63,109.26
ORD-0011758,517,1,133.08,133.08
ORD-0011758,13283,2,46.42,92.84
ORD-0011758,1512,3,61.66,184.98
ORD-0011759,13223,3,42.02,126.06
ORD-0011759,8646,2,149.08,298.16
ORD-0011760,2534,2,104.43,208.86
ORD-0011760,6388,3,69.46,208.38
ORD-0011760,13427,2,90.36,180.72
ORD-0011760,11299,2,56.4,112.8
ORD-0011761,639,2,130.45,260.9
ORD-0011762,9321,3,142.6,427.8
ORD-0011762,7410,3,57.48,172.44
ORD-0011762,3545,1,55.15,55.15
ORD-0011763,6091,2,105.83,211.66
ORD-0011763,5889,1,62.9,62.9
ORD-0011763,8576,1,82.19,82.19
ORD-0011763,9825,2,116.69,233.38
ORD-0011763,9126,1,46.12,46.12
ORD-0011764,11766,3,129.68,389.04
ORD-0011764,4609,2,148.15,296.3
ORD-0011764,14903,1,57.87,57.87
ORD-0011764,14290,3,10.48,31.44
ORD-0011764,4974,2,25.64,51.28
ORD-0011765,14624,2,24.77,49.54
ORD-0011765,9229,2,42.86,85.72
ORD-0011765,9172,3,27.43,82.29
ORD-0011765,14175,2,26.95,53.9
ORD-0011765,2949,1,99.82,99.82
ORD-0011766,13799,1,45.85,45.85
ORD-0011766,2461,2,27.84,55.68
ORD-0011766,8768,3,32.84,98.52
ORD-0011766,3424,3,19.61,58.83
ORD-0011766,7896,2,11.14,22.28
ORD-0011767,11298,3,23.63,70.89
ORD-0011767,3786,3,64.42,193.26
ORD-0011767,11622,1,96.23,96.23
ORD-0011768,4629,1,128.69,128.69
ORD-0011769,5750,1,104.85,104.85
ORD-0011769,340,3,141.56,424.68
ORD-0011769,12737,3,13.32,39.96
ORD-0011770,5371,1,71.37,71.37
ORD-0011770,8666,2,10.59,21.18
ORD-0011771,7501,3,32.69,98.07
ORD-0011771,2933,2,114.45,228.9
ORD-0011772,700,2,48.84,97.68
ORD-0011772,2076,3,60.04,180.12
ORD-0011772,10529,2,66.78,133.56
ORD-0011773,2197,1,62.66,62.66
ORD-0011773,9776,3,142.98,428.94
ORD-0011773,5244,1,46.55,46.55
ORD-0011773,11685,2,141.16,282.32
ORD-0011773,1013,3,29.34,88.02
ORD-0011774,2509,1,86.7,86.7
ORD-0011774,7317,3,135.9,407.7
ORD-0011774,457,3,29.81,89.43
ORD-0011775,2823,3,64.96,194.88
ORD-0011775,137,1,69.14,69.14
ORD-0011776,11319,1,110.78,110.78
ORD-0011776,11502,1,145.12,145.12
ORD-0011776,14560,1,125.64,125.64
ORD-0011776,8272,2,109.16,218.32
ORD-0011777,1054,2,60.47,120.94
ORD-0011777,11291,3,119.29,357.87
ORD-0011777,12776,2,40.85,81.7
ORD-0011777,3487,3,114.61,343.83
ORD-0011778,7384,3,61.78,185.34
ORD-0011779,13798,3,13.19,39.57
ORD-0011779,8216,2,62.42,124.84
ORD-0011779,2640,2,93.93,187.86
ORD-0011779,2088,3,126.12,378.36
ORD-0011779,9845,3,122.32,366.96
ORD-0011780,5239,3,148.13,444.39
ORD-0011780,2930,1,62.59,62.59
ORD-0011780,2175,2,54.76,109.52
ORD-0011780,11905,1,35.75,35.75
ORD-0011781,10981,1,73.74,73.74
ORD-0011781,9498,1,108.29,108.29
ORD-0011781,10359,2,71.59,143.18
ORD-0011781,10797,1,128.47,128.47
ORD-0011782,2777,1,17.91,17.91
ORD-0011782,13804,2,136.49,272.98
ORD-0011782,9165,1,92.4,92.4
ORD-0011782,82,3,34.46,103.38
ORD-0011783,13335,3,49.27,147.81
ORD-0011783,11831,3,62.57,187.71
ORD-0011783,5473,1,110.3,110.3
ORD-0011784,2239,1,72.98,72.98
ORD-0011785,9844,2,38.27,76.54
ORD-0011785,2343,2,137.57,275.14
ORD-0011786,5550,1,25.66,25.66
ORD-0011786,4771,1,113.84,113.84
ORD-0011786,3247,2,121.18,242.36
ORD-0011786,12034,3,109.49,328.47
ORD-0011786,12895,2,102.7,205.4
ORD-0011787,10362,1,35.46,35.46
ORD-0011788,12183,3,15.93,47.79
ORD-0011788,8698,1,139.59,139.59
ORD-0011788,2696,2,89.58,179.16
ORD-0011788,1356,2,53.73,107.46
ORD-0011789,4134,3,65.75,197.25
ORD-0011789,7379,2,60.6,121.2
ORD-0011789,6567,2,129.61,259.22
ORD-0011790,11082,3,104.39,313.17
ORD-0011790,3867,1,117.88,117.88
ORD-0011790,1347,1,45.9,45.9
ORD-0011790,11490,2,111.52,223.04
ORD-0011791,1941,3,77.11,231.33
ORD-0011791,4486,3,31.17,93.51
ORD-0011791,5316,2,85.62,171.24
ORD-0011791,6399,2,118.31,236.62
ORD-0011791,1243,1,120.45,120.45
ORD-0011792,4082,1,113.83,113.83
ORD-0011793,14942,1,16.44,16.44
ORD-0011793,5742,1,59.33,59.33
ORD-0011793,4439,2,96.86,193.72
ORD-0011793,3726,2,52.49,104.98
ORD-0011794,926,2,55.44,110.88
ORD-0011795,7774,1,79.26,79.26
ORD-0011795,7894,3,20.64,61.92
ORD-0011795,4904,3,125.85,377.55
ORD-0011795,5380,2,11.34,22.68
ORD-0011796,13671,2,44.38,88.76
ORD-0011796,4417,1,34.84,34.84
ORD-0011796,2043,3,36.99,110.97
ORD-0011796,13274,1,79.32,79.32
ORD-0011796,11942,1,32.83,32.83
ORD-0011797,11395,3,30.22,90.66
ORD-0011797,3966,1,29.92,29.92
ORD-0011798,3691,2,61.6,123.2
ORD-0011798,10864,3,124.8,374.4
ORD-0011798,10144,3,73.91,221.73
ORD-0011798,5683,1,82.1,82.1
ORD-0011799,4630,1,73.49,73.49
ORD-0011799,189,3,45.24,135.72
ORD-0011799,8694,2,11.04,22.08
ORD-0011799,7940,1,83.31,83.31
ORD-0011799,12878,3,13.04,39.12
ORD-0011800,13380,1,18.71,18.71
ORD-0011800,617,2,44.54,89.08
ORD-0011801,8616,3,25.19,75.57
ORD-0011801,110,3,108.06,324.18
ORD-0011801,13589,1,111.22,111.22
ORD-0011801,9342,1,97.09,97.09
ORD-0011801,9363,1,113.33,113.33
ORD-0011802,7066,1,120.9,120.9
ORD-0011802,12452,1,64.81,64.81
ORD-0011802,13029,3,16.82,50.46
ORD-0011803,3377,2,34.01,68.02
ORD-0011803,1644,1,139.45,139.45
ORD-0011803,4648,1,15.06,15.06
ORD-0011803,11253,2,87.56,175.12
ORD-0011803,1874,3,90.06,270.18
ORD-0011804,14754,3,50.12,150.36
ORD-0011805,8443,1,44.57,44.57
ORD-0011806,9629,3,65.46,196.38
ORD-0011806,2415,3,49.38,148.14
ORD-0011806,8558,2,142.46,284.92
ORD-0011806,985,1,29.62,29.62
ORD-0011806,4779,1,23.87,23.87
ORD-0011807,7661,1,135.47,135.47
ORD-0011808,1170,3,104.61,313.83
ORD-0011808,14203,3,135.03,405.09
ORD-0011809,2406,1,132.41,132.41
ORD-0011810,5894,2,37.68,75.36
ORD-0011810,4560,3,146.86,440.58
ORD-0011810,9663,1,76.5,76.5
ORD-0011810,14607,1,48.56,48.56
ORD-0011811,635,2,62.9,125.8
ORD-0011811,11000,2,13.82,27.64
ORD-0011812,11765,2,81.83,163.66
ORD-0011812,8805,1,99.99,99.99
ORD-0011812,2268,2,111.36,222.72
ORD-0011812,10204,3,128.68,386.04
ORD-0011812,165,1,40.17,40.17
ORD-0011813,9196,1,113.97,113.97
ORD-0011813,7054,3,121.76,365.28
ORD-0011813,11735,2,27.41,54.82
ORD-0011813,5087,2,88.58,177.16
ORD-0011813,11432,1,64.25,64.25
ORD-0011814,194,1,82.79,82.79
ORD-0011814,14879,1,118.64,118.64
ORD-0011815,1570,3,87.98,263.94
ORD-0011815,295,2,11.07,22.14
ORD-0011815,9321,3,142.6,427.8
ORD-0011815,13020,3,92.82,278.46
ORD-0011816,3538,1,109.4,109.4
ORD-0011816,10651,3,130.04,390.12
ORD-0011817,12306,1,121.89,121.89
ORD-0011817,2365,2,26.38,52.76
ORD-0011818,8380,2,61.33,122.66
ORD-0011818,12362,2,92.01,184.02
ORD-0011818,10549,3,125.58,376.74
ORD-0011818,11636,1,25.26,25.26
ORD-0011819,4982,1,44.6,44.6
ORD-0011819,12380,2,84.82,169.64
ORD-0011819,13327,2,100.96,201.92
ORD-0011819,1621,2,104.59,209.18
ORD-0011820,14858,3,26.23,78.69
ORD-0011820,10505,3,114.56,343.68
ORD-0011821,14459,1,25.83,25.83
ORD-0011821,14661,3,24.89,74.67
ORD-0011822,11271,3,75.35,226.05
ORD-0011822,13036,3,18.5,55.5
ORD-0011823,7203,1,28.65,28.65
ORD-0011823,11461,2,142.5,285
ORD-0011824,12985,3,137.06,411.18
ORD-0011824,4619,1,83.7,83.7
ORD-0011824,700,3,48.84,146.52
ORD-0011824,1214,3,116.24,348.72
ORD-0011825,14527,3,128.23,384.69
ORD-0011825,9364,3,49.03,147.09
ORD-0011825,13646,2,135.85,271.7
ORD-0011825,9641,1,64.5,64.5
ORD-0011826,347,1,74.56,74.56
ORD-0011826,556,2,64.38,128.76
ORD-0011826,5245,2,141.01,282.02
ORD-0011826,13495,3,136.72,410.16
ORD-0011827,11790,3,149.28,447.84
ORD-0011827,14917,1,109.64,109.64
ORD-0011827,498,1,22.97,22.97
ORD-0011827,3436,1,14.71,14.71
ORD-0011827,8797,1,19.83,19.83
ORD-0011828,5768,1,110.81,110.81
ORD-0011828,5510,2,39.79,79.58
ORD-0011828,10261,2,56.86,113.72
ORD-0011829,222,3,148.17,444.51
ORD-0011829,6447,1,57.88,57.88
ORD-0011829,10402,3,53.56,160.68
ORD-0011829,6368,3,29.69,89.07
ORD-0011830,11986,1,59.17,59.17
ORD-0011830,10726,3,113.97,341.91
ORD-0011830,3099,2,122.93,245.86
ORD-0011831,6372,1,79.4,79.4
ORD-0011831,11536,2,71.49,142.98
ORD-0011831,7125,3,140.35,421.05
ORD-0011831,7137,3,142.04,426.12
ORD-0011832,7653,1,141.94,141.94
ORD-0011832,12250,1,139,139
ORD-0011832,4735,1,74.81,74.81
ORD-0011832,9286,3,20.71,62.13
ORD-0011832,12645,3,126.27,378.81
ORD-0011833,9395,2,138.5,277
ORD-0011833,13632,3,92.21,276.63
ORD-0011833,10136,3,121.79,365.37
ORD-0011833,5930,3,132.39,397.17
ORD-0011833,2065,2,143,286
ORD-0011834,3685,1,131.87,131.87
ORD-0011834,7432,1,79.38,79.38
ORD-0011834,1809,1,72.08,72.08
ORD-0011834,5221,2,131.05,262.1
ORD-0011835,11669,2,73.16,146.32
ORD-0011835,8109,1,10.39,10.39
ORD-0011835,4509,3,54.72,164.16
ORD-0011836,8840,1,54.79,54.79
ORD-0011836,6733,2,83.27,166.54
ORD-0011837,13210,2,136.18,272.36
ORD-0011837,13922,3,61.63,184.89
ORD-0011837,3027,3,149.65,448.95
ORD-0011838,1774,1,13.66,13.66
ORD-0011838,8657,2,48.4,96.8
ORD-0011839,2367,3,91.15,273.45
ORD-0011840,5985,2,111.68,223.36
ORD-0011841,736,3,148,444
ORD-0011841,870,1,72.42,72.42
ORD-0011841,5323,2,37.95,75.9
ORD-0011842,375,2,13.48,26.96
ORD-0011842,7337,3,85.68,257.04
ORD-0011842,14552,2,121.65,243.3
ORD-0011843,8699,1,111.5,111.5
ORD-0011843,3181,3,52.48,157.44
ORD-0011843,2634,1,132.75,132.75
ORD-0011844,14258,1,120.26,120.26
ORD-0011844,6682,3,32.98,98.94
ORD-0011844,5799,3,55.92,167.76
ORD-0011845,5876,3,124.02,372.06
ORD-0011845,7642,1,86.89,86.89
ORD-0011845,13811,3,15.2,45.6
ORD-0011846,13284,2,38.59,77.18
ORD-0011847,12468,3,119.09,357.27
ORD-0011847,1970,2,101.64,203.28
ORD-0011848,7152,3,63.95,191.85
ORD-0011848,2036,2,52.99,105.98
ORD-0011848,1547,1,112.76,112.76
ORD-0011848,6647,2,108.21,216.42
ORD-0011849,7313,1,116.18,116.18
ORD-0011850,9943,2,54.46,108.92
ORD-0011850,14318,3,147.21,441.63
ORD-0011850,1433,2,18.43,36.86
ORD-0011850,10943,1,117.81,117.81
ORD-0011850,10702,3,50.54,151.62
ORD-0011851,11721,1,20.89,20.89
ORD-0011851,5866,1,80.45,80.45
ORD-0011851,13930,1,48.17,48.17
ORD-0011852,7542,1,37.44,37.44
ORD-0011852,11490,1,111.52,111.52
ORD-0011852,12416,2,39.71,79.42
ORD-0011852,7224,2,51.97,103.94
ORD-0011852,12918,3,90.04,270.12
ORD-0011853,13023,2,13.37,26.74
ORD-0011853,12527,3,72.44,217.32
ORD-0011853,2906,1,103.09,103.09
ORD-0011853,14631,1,74.62,74.62
ORD-0011853,11773,1,55.39,55.39
ORD-0011854,10644,1,11.99,11.99
ORD-0011854,10900,1,121.88,121.88
ORD-0011854,48,3,70.15,210.45
ORD-0011854,9698,2,30.33,60.66
ORD-0011854,371,2,56.61,113.22
ORD-0011855,3448,1,46.33,46.33
ORD-0011855,11249,1,59.63,59.63
ORD-0011855,13746,3,17.18,51.54
ORD-0011856,10117,2,77.09,154.18
ORD-0011856,11539,2,111.52,223.04
ORD-0011856,10334,1,104.96,104.96
ORD-0011856,4901,3,98.94,296.82
ORD-0011857,4079,2,15.09,30.18
ORD-0011857,4971,1,48.73,48.73
ORD-0011857,10955,3,118.35,355.05
ORD-0011857,7687,3,77.54,232.62
ORD-0011858,466,2,13.42,26.84
ORD-0011858,12617,3,20.87,62.61
ORD-0011858,9789,2,129.62,259.24
ORD-0011858,5519,1,55.04,55.04
ORD-0011859,4355,2,54.58,109.16
ORD-0011859,11749,3,90.06,270.18
ORD-0011859,12783,2,97.99,195.98
ORD-0011860,9829,1,64.6,64.6
ORD-0011860,12993,3,117.12,351.36
ORD-0011860,11650,3,80.75,242.25
ORD-0011860,10483,3,89.1,267.3
ORD-0011860,12412,2,62.86,125.72
ORD-0011861,9763,2,20.84,41.68
ORD-0011861,9288,2,94.34,188.68
ORD-0011861,11018,3,76.58,229.74
ORD-0011861,4947,2,143.81,287.62
ORD-0011861,10446,3,21.29,63.87
ORD-0011862,13280,2,34.94,69.88
ORD-0011862,5360,3,108.46,325.38
ORD-0011862,4917,2,112.75,225.5
ORD-0011863,11011,3,20.94,62.82
ORD-0011863,9859,3,32.16,96.48
ORD-0011863,5119,3,94.8,284.4
ORD-0011864,2054,3,125.75,377.25
ORD-0011864,5086,2,64.94,129.88
ORD-0011865,7073,3,129.44,388.32
ORD-0011865,4175,2,91.76,183.52
ORD-0011865,10252,3,126.59,379.77
ORD-0011866,2119,3,62.41,187.23
ORD-0011866,10239,1,94.1,94.1
ORD-0011866,2639,3,148.26,444.78
ORD-0011867,3032,2,47.87,95.74
ORD-0011868,8739,3,101.79,305.37
ORD-0011868,8315,1,142.6,142.6
ORD-0011869,571,2,48.14,96.28
ORD-0011869,7064,3,30.94,92.82
ORD-0011869,9269,3,81.28,243.84
ORD-0011870,7376,2,75.75,151.5
ORD-0011870,6215,1,126.15,126.15
ORD-0011870,4225,3,128.74,386.22
ORD-0011870,3986,2,145.72,291.44
ORD-0011871,12101,1,77.39,77.39
ORD-0011871,3112,2,21.49,42.98
ORD-0011872,1433,1,18.43,18.43
ORD-0011872,1875,3,141.54,424.62
ORD-0011872,13808,2,38.86,77.72
ORD-0011873,10534,1,55.08,55.08
ORD-0011873,8709,3,28.59,85.77
ORD-0011873,12499,2,125.33,250.66
ORD-0011874,9842,3,57.91,173.73
ORD-0011874,10024,3,71.52,214.56
ORD-0011875,10959,3,146.91,440.73
ORD-0011875,12917,2,137.47,274.94
ORD-0011875,2398,2,104.19,208.38
ORD-0011875,579,2,49.69,99.38
ORD-0011876,7598,1,48.5,48.5
ORD-0011876,13088,1,115.15,115.15
ORD-0011876,9240,3,23.7,71.1
ORD-0011877,12089,2,96.09,192.18
ORD-0011877,10722,2,46.04,92.08
ORD-0011877,1791,2,114.44,228.88
ORD-0011878,3860,1,34,34
ORD-0011878,4834,1,11.63,11.63
ORD-0011878,9012,3,69.58,208.74
ORD-0011878,4912,2,91.84,183.68
ORD-0011879,9422,2,149.33,298.66
ORD-0011879,7332,2,80.43,160.86
ORD-0011879,8429,3,27.19,81.57
ORD-0011879,837,2,68.63,137.26
ORD-0011880,9906,2,28.91,57.82
ORD-0011880,7419,3,149.79,449.37
ORD-0011881,7984,2,52.25,104.5
ORD-0011881,8148,2,11.59,23.18
ORD-0011882,10409,3,142.29,426.87
ORD-0011882,559,3,116.87,350.61
ORD-0011882,12985,1,137.06,137.06
ORD-0011882,11731,1,146.98,146.98
ORD-0011882,13942,3,147.38,442.14
ORD-0011883,1325,2,72.25,144.5
ORD-0011883,11802,1,21.47,21.47
ORD-0011884,11504,3,10.45,31.35
ORD-0011884,79,2,39.87,79.74
ORD-0011885,9516,1,97.82,97.82
ORD-0011886,5947,2,116.3,232.6
ORD-0011886,4770,2,90.87,181.74
ORD-0011886,3023,2,17.77,35.54
ORD-0011886,4957,3,15.67,47.01
ORD-0011886,9240,2,23.7,47.4
ORD-0011887,3899,2,109.54,219.08
ORD-0011888,4101,3,103.14,309.42
ORD-0011889,21,3,35.33,105.99
ORD-0011889,8708,2,122.87,245.74
ORD-0011890,10759,2,90.8,181.6
ORD-0011890,856,2,28.56,57.12
ORD-0011890,14520,2,106.19,212.38
ORD-0011891,3032,3,47.87,143.61
ORD-0011892,1667,3,40.48,121.44
ORD-0011892,9849,2,44.77,89.54
ORD-0011892,9942,1,43.96,43.96
ORD-0011892,4236,2,37.15,74.3
ORD-0011893,14425,3,134.81,404.43
ORD-0011893,14687,2,44.05,88.1
ORD-0011894,12660,2,11.6,23.2
ORD-0011894,12056,3,102.92,308.76
ORD-0011894,10097,2,106.12,212.24
ORD-0011894,14115,2,50.57,101.14
ORD-0011895,7483,1,15.02,15.02
ORD-0011895,2427,2,93.48,186.96
ORD-0011895,4988,3,43.15,129.45
ORD-0011896,13555,1,102.25,102.25
ORD-0011896,3187,1,28.07,28.07
ORD-0011896,5216,3,39.76,119.28
ORD-0011897,11014,1,60.92,60.92
ORD-0011897,6713,2,21,42
ORD-0011897,2401,2,32.27,64.54
ORD-0011897,8596,1,51.7,51.7
ORD-0011897,12523,2,41.13,82.26
ORD-0011898,10047,1,28.15,28.15
ORD-0011898,9530,1,126.67,126.67
ORD-0011898,12684,1,105.93,105.93
ORD-0011899,1838,3,120.26,360.78
ORD-0011899,12010,2,103.7,207.4
ORD-0011899,14926,3,122.52,367.56
ORD-0011899,13274,1,79.32,79.32
ORD-0011900,8876,2,127.29,254.58
ORD-0011900,11285,1,123.06,123.06
ORD-0011901,3176,2,56.76,113.52
ORD-0011901,3340,1,60.55,60.55
ORD-0011901,10501,3,148.47,445.41
ORD-0011901,13431,3,106.1,318.3
ORD-0011902,11121,2,113.82,227.64
ORD-0011903,13694,2,38.97,77.94
ORD-0011903,4197,3,37.65,112.95
ORD-0011903,13985,1,38.01,38.01
ORD-0011903,11151,3,44.92,134.76
ORD-0011904,1055,1,72.25,72.25
ORD-0011904,490,1,89.07,89.07
ORD-0011904,5567,2,72.2,144.4
ORD-0011905,2763,1,129.72,129.72
ORD-0011905,1987,2,60.7,121.4
ORD-0011906,6644,1,124.71,124.71
ORD-0011906,2188,1,51.51,51.51
ORD-0011907,5131,3,110.01,330.03
ORD-0011907,7942,3,77.03,231.09
ORD-0011907,4927,3,116.57,349.71
ORD-0011908,14324,3,102.6,307.8
ORD-0011908,11774,2,111.57,223.14
ORD-0011908,12300,2,103.36,206.72
ORD-0011909,11310,3,125.16,375.48
ORD-0011909,11988,3,73.82,221.46
ORD-0011910,2148,3,64.84,194.52
ORD-0011911,106,1,89.22,89.22
ORD-0011911,8930,2,93.01,186.02
ORD-0011911,9071,1,78.02,78.02
ORD-0011911,4888,2,52.2,104.4
ORD-0011911,14438,1,40.14,40.14
ORD-0011912,6572,2,17.03,34.06
ORD-0011912,13680,3,51.91,155.73
ORD-0011913,10151,2,109.64,219.28
ORD-0011913,6677,3,33.04,99.12
ORD-0011913,11223,2,66.98,133.96
ORD-0011914,12102,2,67.89,135.78
ORD-0011914,1705,1,30.27,30.27
ORD-0011914,11848,3,76.27,228.81
ORD-0011914,2030,3,102.69,308.07
ORD-0011914,845,3,97.6,292.8
ORD-0011915,13267,3,96.55,289.65
ORD-0011915,4331,1,61,61
ORD-0011916,9035,2,47.23,94.46
ORD-0011916,4170,2,86.44,172.88
ORD-0011917,5642,2,43.66,87.32
ORD-0011917,1766,1,52.9,52.9
ORD-0011918,1339,3,110.19,330.57
ORD-0011918,12678,3,126.98,380.94
ORD-0011918,11997,1,108,108
ORD-0011919,1838,1,120.26,120.26
ORD-0011920,5697,2,48.14,96.28
ORD-0011920,3619,1,16.54,16.54
ORD-0011920,7497,1,130.23,130.23
ORD-0011920,9146,1,23.36,23.36
ORD-0011920,2829,3,81.85,245.55
ORD-0011921,13201,1,45.66,45.66
ORD-0011921,10114,3,25.34,76.02
ORD-0011922,2195,3,74.55,223.65
ORD-0011922,6605,1,145.97,145.97
ORD-0011922,6028,3,146.4,439.2
ORD-0011922,10347,1,135.18,135.18
ORD-0011922,7463,1,38.6,38.6
ORD-0011923,11136,3,117.06,351.18
ORD-0011923,3701,3,53.68,161.04
ORD-0011923,4642,1,123.18,123.18
ORD-0011923,4076,3,34.12,102.36
ORD-0011923,14943,3,39.91,119.73
ORD-0011924,9701,3,120.47,361.41
ORD-0011924,11162,2,14.2,28.4
ORD-0011925,11471,3,63.63,190.89
ORD-0011925,12597,2,11.77,23.54
ORD-0011925,4355,2,54.58,109.16
ORD-0011925,8102,1,137.37,137.37
ORD-0011926,5107,3,83.31,249.93
ORD-0011927,4973,1,56.11,56.11
ORD-0011927,5893,2,128.36,256.72
ORD-0011927,2977,2,59.03,118.06
ORD-0011927,4294,2,101.6,203.2
ORD-0011928,192,2,100.75,201.5
ORD-0011928,6860,2,74.76,149.52
ORD-0011928,11179,3,58.1,174.3
ORD-0011929,8879,2,50.78,101.56
ORD-0011929,13927,3,11.35,34.05
ORD-0011930,4063,1,108.35,108.35
ORD-0011930,8578,3,100.38,301.14
ORD-0011930,7757,3,91.83,275.49
ORD-0011930,6754,3,87.71,263.13
ORD-0011931,14870,2,26.78,53.56
ORD-0011931,6517,1,39.37,39.37
ORD-0011931,14299,1,148.12,148.12
ORD-0011931,11907,2,120.43,240.86
ORD-0011932,6055,1,108.82,108.82
ORD-0011932,1122,1,132.36,132.36
ORD-0011932,12011,2,53.5,107
ORD-0011932,951,2,51.86,103.72
ORD-0011932,13527,1,54.77,54.77
ORD-0011933,14239,1,95.88,95.88
ORD-0011933,7009,3,64.73,194.19
ORD-0011934,9563,3,70.59,211.77
ORD-0011934,12625,2,89.95,179.9
ORD-0011934,14033,1,97.03,97.03
ORD-0011935,3716,1,112.45,112.45
ORD-0011935,14044,1,92.8,92.8
ORD-0011935,8475,3,124.98,374.94
ORD-0011935,8850,1,108.56,108.56
ORD-0011936,13643,3,58.46,175.38
ORD-0011936,4037,1,11.51,11.51
ORD-0011937,4744,2,140.28,280.56
ORD-0011937,9834,1,89.3,89.3
ORD-0011938,1318,3,79.55,238.65
ORD-0011939,1673,1,13.46,13.46
ORD-0011939,2859,2,87.75,175.5
ORD-0011940,14851,3,78.4,235.2
ORD-0011940,9103,1,98.5,98.5
ORD-0011941,13481,1,30.48,30.48
ORD-0011941,9107,2,138.64,277.28
ORD-0011941,4980,1,134.56,134.56
ORD-0011941,10960,2,111.74,223.48
ORD-0011942,11937,2,22.17,44.34
ORD-0011942,1240,3,108.46,325.38
ORD-0011942,13188,1,29.48,29.48
ORD-0011943,4543,1,35.79,35.79
ORD-0011943,10207,1,21.9,21.9
ORD-0011943,493,3,15.62,46.86
ORD-0011943,1305,1,111.67,111.67
ORD-0011944,3384,1,47.5,47.5
ORD-0011945,10008,3,114.47,343.41
ORD-0011945,13582,1,39.86,39.86
